id,digest,ab_add2,ab_add3,size,chaoxiang,level,price,rent_type
39500847,2室1厅·27.85平米·北·高楼层/20层·精装,"['广安门 荣丰2008 ', ' 距离地铁达官营524米']",5600,整租
39499696,2室1厅·66.42平米·东西·低楼层/18层·精装,"['宣武门 椿树园小区 ', ' 距离地铁菜市口603米']",7000,整租
39499118,1室1厅·46.19平米·北·高楼层/12层·精装,"['玉桥 柳岸方园 ', ' 距离地铁梨园1017米']",3300,整租
39497466,1室1厅·108.43平米·东南·高楼层/7层·精装,"['国展 左家庄南里 ', ' 距离地铁国展769米']",4000,整租
39496021,2室1厅·104.83平米·西北·高楼层/26层·精装,"['劲松 华腾园 ', ' 距离地铁劲松488米']",8500,整租
39495663,1室1厅·46.76平米·南·高楼层/16层·豪装,"['南沙滩 中天国际 ', ' 距离地铁北沙滩632米']",6200,整租
39495330,3室2厅·147.61平米·南·中楼层/17层·中装,"['双井 天之骄子 ', ' 距离地铁双井356米']",14000,整租
39495066,1室1厅·69.19平米·南·中楼层/6层·精装,['后沙峪 后街花园'],4200,整租
39494414,2室1厅·56.71平米·南北·高楼层/6层·中装,"['安贞 安贞西里二区 ', ' 距离地铁北土城436米']",6000,整租
39494281,2室1厅·80.69平米·南北·低楼层/6层·简装,['阎村 燕化星城健德四里'],2500,整租
39493066,2室1厅·58.65平米·南·高楼层/16层·简装,"['燕莎 新源街 ', ' 距离地铁亮马桥882米']",5700,整租
39492336,2室1厅·78.41平米·东·高楼层/18层·精装,"['月坛 三里河二区 ', ' 距离地铁木樨地535米']",10000,整租
39490419,2室1厅·124.81平米·西北·高楼层/25层·中装,['白纸坊 中加大厦'],11500,整租
39490354,1室1厅·49.44平米·北·中楼层/20层·精装,"['苏州桥 艾瑟顿国际公寓 ', ' 距离地铁苏州街287米']",7500,整租
39489019,2室1厅·54.15平米·南北·低楼层/6层·中装,['房山城关 万宁小区'],1700,整租
39487592,3室2厅·146.8平米·南北·中楼层/22层·精装,"['陶然亭 中信禧园 ', ' 距离地铁菜市口495米']",18000,整租
39486317,1室1厅·102.56平米·南北·低楼层/17层·精装,"['清河 永泰园新地标 ', ' 距离地铁永泰庄603米']",12000,整租
39484800,1室1厅·63.89平米·东·低楼层/27层·精装,"['大望路 后现代城 ', ' 距离地铁大郊亭671米']",7000,整租
39484597,2室1厅·65.47平米·南·中楼层/18层·中装,"['潘家园 华威北里 ', ' 距离地铁潘家园347米']",6500,整租
39484305,2室1厅·76.15平米··高楼层/12层·精装,"['定慧寺 北京印象 ', ' 距离地铁海淀五路居765米']",8000,整租
39483957,2室1厅·54.17平米·东南·高楼层/6层·精装,"['房山城关 永安西里 ', ' 距离地铁永安里375米']",1700,整租
39483481,1室1厅·58.98平米·南北·低楼层/6层·精装,['顺义城 石园东区'],4200,整租
39481921,1室1厅·79.61平米·南北·低楼层/22层·精装,"['望京 宝星国际 ', ' 距离地铁望京东595米']",7700,整租
39480520,2室1厅·59.19平米·南北·低楼层/18层·精装,"['劲松 劲松三区 ', ' 距离地铁劲松264米']",6000,整租
39479776,2室1厅·57.8平米·南北·中楼层/18层·中装,"['紫竹桥 西三环北路乙109号 ', ' 距离地铁花园桥911米']",6400,整租
39479401,3室2厅·167.77平米·南北·中楼层/18层·中装,"['欢乐谷 北京华侨城 ', ' 距离地铁欢乐谷景区279米']",15000,整租
39479317,2室1厅·107.99平米·南北·中楼层/6层·精装,"['军博 玉渊潭南路9号院 ', ' 距离地铁军事博物馆532米']",14000,整租
39478819,1室1厅·54.63平米·南·中楼层/4层·中装,"['和平里 和平里七区 ', ' 距离地铁和平里北街389米']",5500,整租
39477316,2室1厅·92.3平米·东南·中楼层/26层·中装,"['亚运村 安慧北里逸园 ', ' 距离地铁大屯路东339米']",7800,整租
39476706,2室1厅·59.55平米·南北·高楼层/6层·中装,"['国展 柳芳南里 ', ' 距离地铁柳芳616米']",5500,整租
39476440,2室1厅·60.27平米·南北·高楼层/6层·精装,['燕山 迎风六里'],1800,整租
39475958,1室1厅·40.43平米·南·高楼层/6层·精装,"['潘家园 潘家园 ', ' 距离地铁潘家园956米']",5000,整租
39474681,2室1厅·54.1平米·南北·高楼层/6层·精装,"['中关村 科育小区 ', ' 距离地铁中关村481米']",8200,整租
39474033,2室1厅·87.67平米·南·低楼层/20层·豪装,"['华威桥 美景东方 ', ' 距离地铁潘家园999米']",9000,整租
39473584,2室1厅·48.82平米·南·中楼层/21层·中装,"['安贞 安华西里一区 ', ' 距离地铁安华桥375米']",6000,整租
39473264,3室2厅·127.93平米·南北·中楼层/25层·精装,"['管庄 常楹公元 ', ' 距离地铁常营647米']",12000,整租
39471924,1室1厅·37.43平米·东北·高楼层/6层·中装,"['良乡 鸿顺园东区 ', ' 距离地铁良乡大学城西858米']",2400,整租
39470960,2室2厅·99平米·东南·中楼层/18层·精装,"['太阳宫 和泰园 ', ' 距离地铁太阳宫444米']",11000,整租
39470492,6室2厅·244.09平米·南北·低楼层/12层·精装,['通州北苑 世纪星城'],16000,整租
39468705,2室1厅·89.73平米·西南·低楼层/31层·精装,"['望京 望京新城 ', ' 距离地铁望京160米']",8500,整租
39467527,1室1厅·52.91平米·南·高楼层/22层·精装,"['北苑 华贸城7号院 ', ' 距离地铁北苑681米']",6000,整租
39463119,1室1厅·72.65平米·南·中楼层/28层·精装,"['广安门 西豪逸景 ', ' 距离地铁达官营616米']",6500,整租
39461729,2室2厅·124.38平米·南北·高楼层/27层·精装,"['望京 融科橄榄城 ', ' 距离地铁望京东660米']",14000,整租
39460200,2室1厅·91.65平米·南北·高楼层/6层·精装,"['回龙观 风雅园一区 ', ' 距离地铁育知路468米']",6000,整租
39459190,2室1厅·54.33平米·南北·中楼层/6层·精装,"['马连道 红莲南里 ', ' 距离地铁达官营1303米']",5500,整租
39459182,1室1厅·46.88平米·北·高楼层/13层·精装,"['马甸 鼓楼外大街1、3号楼 ', ' 距离地铁北土城239米']",5300,整租
39458671,2室1厅·90.8平米·西·高楼层/18层·精装,"['六铺炕 黄寺大街24号院 ', ' 距离地铁安德里北街827米']",8500,整租
39458366,1室0厅·37.22平米·东·中楼层/15层·精装,"['崇文门 新景家园东区 ', ' 距离地铁磁器口597米']",5500,整租
39371471,2室1厅·65.96平米·南·高楼层/13层·豪装,"['双井 广渠门外大街 ', ' 距离地铁广渠门外43米']",6800,整租
39563982,2室1厅·90.54平米·南北·高楼层/6层·精装,"['回龙观 云趣园三区 ', ' 距离地铁育知路860米']",5500,整租
39558594,2室1厅·93平米·南·低楼层/23层·中装,"['天通苑 天通苑北一区 ', ' 距离地铁天通苑314米']",5200,整租
38746539,2室1厅·62.43平米·西·中楼层/20层,"['陶然亭 中信沁园 ', ' 距离地铁菜市口425米']",7500,整租
38725344,1室1厅·61.37平米·西南·低楼层/24层,"['酒仙桥 飘HOME ', ' 距离地铁将台165米']",6200,整租
38713905,2室1厅·61.5平米·南北·高楼层/6层,"['牡丹园 塔院晴冬园 ', ' 距离地铁西土城661米']",7000,整租
38686833,2室1厅·159.98平米·西南·低楼层/17层,"['德胜门 华尊大厦 ', ' 距离地铁健德门543米']",20000,整租
38681007,2室1厅·64.46平米·南北·高楼层/14层,"['CBD 光辉里 ', ' 距离地铁大望路140米']",6500,整租
38678926,3室1厅·124.25平米·南北·高楼层/6层,"['回龙观 龙跃苑四区 ', ' 距离地铁回龙观1064米']",2100,整租
38628809,2室1厅·59.72平米·南·低楼层/16层,"['燕莎 三源里北小街 ', ' 距离地铁三元桥715米']",7800,整租
38621089,2室1厅·81.2平米·北·低楼层/12层,"['宣武门 庄胜二期 ', ' 距离地铁和平门446米']",9500,整租
38566906,2室1厅·66.52平米·西·低楼层/20层,"['陶然亭 中信沁园 ', ' 距离地铁菜市口425米']",8500,整租
38498560,2室1厅·62.32平米·西南·低楼层/4层,"['五道口 科源小区 ', ' 距离地铁中关村440米']",6300,整租
38391794,2室1厅·89.36平米·南北·低楼层/6层,['房山城关 永乐园三里'],2300,整租
38220813,2室1厅·93.2平米·南北·中楼层/16层,['阎村 绿城百合公寓玉泉苑'],2600,整租
37855232,2室1厅·57.28平米·南北·高楼层/6层·中装,['房山城关 北关东里'],1700,整租
37776513,6室2厅·350.03平米·南北·低楼层/3层,"['北关 8哩岛 ', ' 距离地铁物资学院路810米']",25000,整租
37607187,2室1厅·59.1平米·南北·高楼层/6层,['燕山 杏花西里'],1100,整租
36353717,4室2厅·222.64平米·南·低楼层/12层·精装,"['国展 力鸿花园 ', ' 距离地铁国展424米']",20000,整租
39461976,2室1厅·76.85平米·西北·高楼层/6层·中装,['阎村 燕化星城健德二里'],2100,整租
39461573,2室1厅·93.74平米·东南·低楼层/17层·中装,"['紫竹桥 颐安嘉园 ', ' 距离地铁慈寿寺427米']",8000,整租
39408261,2室1厅·88.57平米·东·中楼层/21层·精装,"['望京 炫彩嘉轩 ', ' 距离地铁望京东761米']",8700,整租
39405196,2室1厅·61.21平米·南·中楼层/6层·中装,"['管庄 管庄东里 ', ' 距离地铁常营1012米']",4600,整租
38977091,1室0厅·96.94平米·南北·低楼层/7层·精装,"['乔庄 香林郡 ', ' 距离地铁北运河西428米']",2300,整租
39567691,2室1厅·89.42平米·南·低楼层/18层·中装,"['苹果园 金顶阳光 ', ' 距离地铁苹果园1196米']",4800,整租
39559815,2室1厅·75.56平米·南北·低楼层/19层·简装,"['长阳 首创新悦都二区 ', ' 距离地铁篱笆房1498米']",3600,整租
39559557,2室1厅·51.1平米·南·中楼层/6层·精装,"['古城 古城北路 ', ' 距离地铁古城1215米']",4600,整租
